doc_id	sent_index	relation_id	relation	trigger	trigger_offset	arg_num	arg_head	arg_head_offset	arg_base_np	arg_base_np_offset	arg_np	arg_np_offset	sent_text
chapter_1	147	4	reg	prevents	19299:19306	arg1	activation	19334:19343	T cell activation	19327:19343	T cell activation	19327:19343	The binding of an antibody to PD-L1 or PD-1 prevents the suppression of T cell activation by cancer cells, thus allowing the cancer cells to be killed by T cells.
chapter_1	267	5	reg	reduce	36253:36258	arg0	it	36244:36245	it	36244:36245	it	36244:36245	Thus, the higher the protein dose is, the harder it is to reduce the host cell contaminants to an acceptable level.
chapter_1	267	5	reg	reduce	36253:36258	arg1	contaminants	36274:36285	the host cell contaminants	36260:36285	the host cell contaminants	36260:36285	Thus, the higher the protein dose is, the harder it is to reduce the host cell contaminants to an acceptable level.
chapter_1	2	6	ass	known	210:214	arg0	biologics	219:227	biologics	219:227	biologics	219:227	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg0	medicines	272:280	many protein medicines	259:280	many protein medicines	259:280	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg1	biologics	219:227	biologics	219:227	biologics	219:227	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg0	class	185:189	the class	181:189	the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines	181:280	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg1	medicines	272:280	many protein medicines	259:280	many protein medicines	259:280	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg1	class	185:189	the class	181:189	the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines	181:280	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg0	vaccines	246:253	viral vaccines	240:253	viral vaccines	240:253	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	2	6	ass	known	210:214	arg1	vaccines	246:253	viral vaccines	240:253	viral vaccines	240:253	Early Enabling Innovations in Cell Culture C ultured mammalian cells are the workhorse for the manufacturing of the class of pharmaceuticals known as biologics, including viral vaccines and many protein medicines.
chapter_1	76	6	ass	isolated	9447:9454	arg1	mixture	9439:9445	a cell mixture	9432:9445	a cell mixture isolated from tissues using chemical cues that preferentially stimulate their proliferation	9432:9537	In some cases, it is possible to enrich a subpopulation of cells from a cell mixture isolated from tissues using chemical cues that preferentially stimulate their proliferation.
chapter_1	76	6	ass	isolated	9447:9454	arg0	tissues	9461:9467	tissues	9461:9467	tissues using chemical cues that preferentially stimulate their proliferation	9461:9537	In some cases, it is possible to enrich a subpopulation of cells from a cell mixture isolated from tissues using chemical cues that preferentially stimulate their proliferation.
chapter_1	471	7	reg	result	62789:62794	arg0	Some	62752:62755	Some	62752:62755	Some	62752:62755	Some of the amino acid modifications result in changes in the net charge of the protein.
chapter_1	471	7	reg	result	62789:62794	arg1	changes	62799:62805	changes	62799:62805	changes in the net charge of the protein	62799:62838	Some of the amino acid modifications result in changes in the net charge of the protein.
chapter_1	408	8	ass	assessed	54746:54753	arg0	time	54760:54763	time	54760:54763	time	54760:54763	Such quality changes can only be assessed over time.
chapter_1	408	8	ass	assessed	54746:54753	arg1	changes	54726:54732	Such quality changes	54713:54732	Such quality changes	54713:54732	Such quality changes can only be assessed over time.
chapter_1	450	9	ass	integrated	60274:60283	arg1	gene	60269:60272	the product gene	60257:60272	the product gene integrated into the genome	60257:60299	Prior to the selection of the production cell line of a given product, the DNA sequence of all the copies of the product gene integrated into the genome should be verified to ensure the transgene integrity.
chapter_1	450	9	ass	integrated	60274:60283	arg0	genome	60294:60299	the genome	60290:60299	the genome	60290:60299	Prior to the selection of the production cell line of a given product, the DNA sequence of all the copies of the product gene integrated into the genome should be verified to ensure the transgene integrity.
chapter_1	299	10	reg	produce	40615:40621	arg0	yeast	40567:40571	The yeast Saccharomyces cerevisiae	40563:40596	The yeast Saccharomyces cerevisiae	40563:40596	The yeast Saccharomyces cerevisiae has been used to produce serum albumin, cytokines, and some virus-like particles for use as vaccines (Table 1.8).
chapter_1	299	10	reg	produce	40615:40621	arg1	albumin	40629:40635	serum albumin	40623:40635	serum albumin	40623:40635	The yeast Saccharomyces cerevisiae has been used to produce serum albumin, cytokines, and some virus-like particles for use as vaccines (Table 1.8).
chapter_1	299	10	reg	produce	40615:40621	arg1	particles	40669:40677	some virus-like particles	40653:40677	some virus-like particles for use as vaccines (Table 1.8)	40653:40709	The yeast Saccharomyces cerevisiae has been used to produce serum albumin, cytokines, and some virus-like particles for use as vaccines (Table 1.8).
chapter_1	299	10	reg	produce	40615:40621	arg1	cytokines	40638:40646	cytokines	40638:40646	cytokines	40638:40646	The yeast Saccharomyces cerevisiae has been used to produce serum albumin, cytokines, and some virus-like particles for use as vaccines (Table 1.8).
chapter_1	445	11	inv	important	59658:59666	arg0	it	59647:59648	it	59647:59648	it	59647:59648	As discussed above, for some it is very important; for others, it may affect the blood circulation half-life, but not the biological activities.
chapter_1	445	11	inv	important	59658:59666	arg1	some	59642:59645	some	59642:59645	some	59642:59645	As discussed above, for some it is very important; for others, it may affect the blood circulation half-life, but not the biological activities.
chapter_1	436	12	ass	influence	58688:58696	arg1	activities	58723:58732	the protein's biological activities	58698:58732	the protein's biological activities	58698:58732	In some cases, the glycan structure does not directly influence the protein's biological activities but affects its pharmacokinetic behavior.
chapter_1	436	12	ass	influence	58688:58696	arg0	structure	58660:58668	the glycan structure	58649:58668	the glycan structure	58649:58668	In some cases, the glycan structure does not directly influence the protein's biological activities but affects its pharmacokinetic behavior.
chapter_1	213	13	inv	needed	29062:29067	arg0	effective	28975:28983	effective	28975:28983	effective	28975:28983	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	13	inv	needed	29062:29067	arg0	immunogenic	28951:28961	immunogenic	28951:28961	immunogenic	28951:28961	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	13	inv	needed	29062:29067	arg1	therapy	29078:29084	gene therapy	29073:29084	gene therapy	29073:29084	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	13	inv	needed	29062:29067	arg0	DNA	29052:29054	the DNA	29048:29054	the DNA cargo needed for gene therapy	29048:29084	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	330	14	inv	contribution	44845:44856	arg1	bioeconomy	44865:44874	the bioeconomy	44861:44874	the bioeconomy	44861:44874	However, cell culture engineering, with its great contribution to the bioeconomy, has outshone microbial fermentation in process innovation.
chapter_1	330	14	inv	contribution	44845:44856	arg0	its	44835:44837	its	44835:44837	its	44835:44837	However, cell culture engineering, with its great contribution to the bioeconomy, has outshone microbial fermentation in process innovation.
chapter_1	129	15	reg	produce	16799:16805	arg0	cells	16768:16772	Those fused cells	16756:16772	Those fused cells that could both grow and produce the desired antibody	16756:16826	Those fused cells that could both grow and produce the desired antibody were isolated for production.
chapter_1	129	15	reg	produce	16799:16805	arg1	antibody	16819:16826	the desired antibody	16807:16826	the desired antibody	16807:16826	Those fused cells that could both grow and produce the desired antibody were isolated for production.
chapter_1	40	16	inv	needed	4957:4962	arg0	factors	4935:4941	various growth factors	4920:4941	various growth factors	4920:4941	Compared to their normal counterparts, they were easier to isolate due to their reduced dependence on various growth factors and cytokines needed for in vitro growth.
chapter_1	40	16	inv	needed	4957:4962	arg1	growth	4977:4982	in vitro growth	4968:4982	in vitro growth	4968:4982	Compared to their normal counterparts, they were easier to isolate due to their reduced dependence on various growth factors and cytokines needed for in vitro growth.
chapter_1	481	17	inv	affect	64272:64277	arg0	events	64265:64270	intracellular events	64251:64270	intracellular events	64251:64270	The increasing emphasis on product quality calls for a better understanding of how intracellular events affect glycan profiles and how the extracellular culture environment influences the occurrence of protein variants.
chapter_1	481	17	inv	affect	64272:64277	arg1	profiles	64286:64293	glycan profiles	64279:64293	glycan profiles	64279:64293	The increasing emphasis on product quality calls for a better understanding of how intracellular events affect glycan profiles and how the extracellular culture environment influences the occurrence of protein variants.
chapter_1	159	18	ass	provides	21112:21119	arg0	fragment	21103:21110	The Fc fragment	21096:21110	The Fc fragment	21096:21110	The Fc fragment provides many of the properties of an antibody.
chapter_1	159	18	ass	provides	21112:21119	arg1	many	21121:21124	many	21121:21124	many	21121:21124	The Fc fragment provides many of the properties of an antibody.
chapter_1	289	19	reg	results	39332:39338	arg1	number	39351:39356	a large number	39343:39356	a large number of transgene copies	39343:39376	Virus replication in the host cell results in a large number of transgene copies.
chapter_1	289	19	reg	results	39332:39338	arg0	replication	39303:39313	Virus replication	39297:39313	Virus replication in the host cell	39297:39330	Virus replication in the host cell results in a large number of transgene copies.
chapter_1	120	20	ass	derived	15726:15732	arg0	tissues	15746:15752	tissues	15746:15752	tissues	15746:15752	Proteins derived from blood, tissues, and cell cultures were used for therapeutic purposes long before the arrival of recombinant DNA technology.
chapter_1	120	20	ass	derived	15726:15732	arg0	cultures	15764:15771	cell cultures	15759:15771	cell cultures	15759:15771	Proteins derived from blood, tissues, and cell cultures were used for therapeutic purposes long before the arrival of recombinant DNA technology.
chapter_1	120	20	ass	derived	15726:15732	arg0	blood	15739:15743	blood	15739:15743	blood	15739:15743	Proteins derived from blood, tissues, and cell cultures were used for therapeutic purposes long before the arrival of recombinant DNA technology.
chapter_1	120	20	ass	derived	15726:15732	arg1	Proteins	15717:15724	Proteins	15717:15724	Proteins derived from blood, tissues, and cell cultures	15717:15771	Proteins derived from blood, tissues, and cell cultures were used for therapeutic purposes long before the arrival of recombinant DNA technology.
chapter_1	486	21	reg	lead	64865:64868	arg1	development	64877:64887	the development	64873:64887	the development of strategies to control those variables	64873:64928	This may lead to the development of strategies to control those variables and confine product quality attributes to an acceptable range.
chapter_1	486	21	reg	lead	64865:64868	arg0	This	64856:64859	This	64856:64859	This	64856:64859	This may lead to the development of strategies to control those variables and confine product quality attributes to an acceptable range.
chapter_1	468	22	reg	had	62521:62523	arg1	exposure	62532:62539	a long exposure	62525:62539	a long exposure to a high glucose concentration	62525:62571	The secreted product protein molecules have therefore had a long exposure to a high glucose concentration.
chapter_1	468	22	reg	had	62521:62523	arg0	molecules	62496:62504	The secreted product protein molecules	62467:62504	The secreted product protein molecules	62467:62504	The secreted product protein molecules have therefore had a long exposure to a high glucose concentration.
chapter_1	187	23	reg	generates	25166:25174	arg1	product	25178:25184	a product	25176:25184	a product that meets the same quality indexes as its counterpart from the innovator	25176:25258	They must also establish a producing cell line and develop a process that generates a product that meets the same quality indexes as its counterpart from the innovator.
chapter_1	187	23	reg	generates	25166:25174	arg0	process	25153:25159	a process	25151:25159	a process that generates a product that meets the same quality indexes as its counterpart from the innovator	25151:25258	They must also establish a producing cell line and develop a process that generates a product that meets the same quality indexes as its counterpart from the innovator.
chapter_1	57	24	reg	ability	7083:7089	arg0	They	7069:7072	They	7069:7072	They	7069:7072	They have the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells.
chapter_1	57	24	reg	ability	7083:7089	arg1	differentiate	7094:7106	differentiate	7094:7106	to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells	7091:7165	They have the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells.
chapter_1	99	25	ass	produced	12830:12837	arg1	doses	12824:12828	their doses	12818:12828	their doses produced in cell cultures	12818:12854	Influenza virus vaccines, among the few viral vaccines with an annual sales value of more than 1 billion US dollars, have only about 10% of their doses produced in cell cultures.
chapter_1	99	25	ass	produced	12830:12837	arg0	cultures	12847:12854	cell cultures	12842:12854	cell cultures	12842:12854	Influenza virus vaccines, among the few viral vaccines with an annual sales value of more than 1 billion US dollars, have only about 10% of their doses produced in cell cultures.
chapter_1	456	26	reg	have	61121:61124	arg1	copies	61135:61140	multiple copies	61126:61140	multiple copies of the product gene	61126:61160	Many production cell lines have multiple copies of the product gene.
chapter_1	456	26	reg	have	61121:61124	arg0	lines	61115:61119	Many production cell lines	61094:61119	Many production cell lines	61094:61119	Many production cell lines have multiple copies of the product gene.
chapter_1	58	27	reg	capacity	7190:7197	arg1	produce	7202:7208	produce	7202:7208	to produce a large number of bioactive molecules	7199:7246	19 They also have the capacity to produce a large number of bioactive molecules and are being explored as signaling cells for possible immunomodulatory and trophic effects.
chapter_1	58	27	reg	capacity	7190:7197	arg0	cells	7284:7288	signaling cells	7274:7288	signaling cells for possible immunomodulatory and trophic effects	7274:7338	19 They also have the capacity to produce a large number of bioactive molecules and are being explored as signaling cells for possible immunomodulatory and trophic effects.
chapter_1	58	27	reg	capacity	7190:7197	arg0	They	7171:7174	They	7171:7174	They	7171:7174	19 They also have the capacity to produce a large number of bioactive molecules and are being explored as signaling cells for possible immunomodulatory and trophic effects.
chapter_1	338	28	inv	initiate	46175:46182	arg0	some	46099:46102	some	46099:46102	some	46099:46102	To shorten the time spent in cell expansion before reaching the production bioreactor, some have employed a large quantity of cell stock in a working cell bank to initiate the seed train in larger bioreactors.
chapter_1	338	28	inv	initiate	46175:46182	arg1	train	46193:46197	the seed train	46184:46197	the seed train in larger bioreactors	46184:46219	To shorten the time spent in cell expansion before reaching the production bioreactor, some have employed a large quantity of cell stock in a working cell bank to initiate the seed train in larger bioreactors.
chapter_1	213	29	ass	needed	29062:29067	arg0	therapy	29078:29084	gene therapy	29073:29084	gene therapy	29073:29084	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	29	ass	needed	29062:29067	arg1	immunogenic	28951:28961	immunogenic	28951:28961	immunogenic	28951:28961	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	29	ass	needed	29062:29067	arg1	DNA	29052:29054	the DNA	29048:29054	the DNA cargo needed for gene therapy	29048:29084	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	213	29	ass	needed	29062:29067	arg1	effective	28975:28983	effective	28975:28983	effective	28975:28983	While empty virus particles are still immunogenic, and can be effective for vaccination, these non-infectious particles do not deliver the DNA cargo needed for gene therapy.
chapter_1	459	30	reg	causing	61563:61569	arg1	change	61573:61578	a change	61571:61578	a change of an amino acid in the protein	61571:61610	Nevertheless, if under a rare occasion a missense mutation (i.e., a mutation causing a change of an amino acid in the protein) occurs in one of those copies, it will inevitably result in the presence of a fraction of mutated protein molecules.
chapter_1	459	30	reg	causing	61563:61569	arg0	mutation	61554:61561	a mutation	61552:61561	a mutation causing a change of an amino acid in the protein	61552:61610	Nevertheless, if under a rare occasion a missense mutation (i.e., a mutation causing a change of an amino acid in the protein) occurs in one of those copies, it will inevitably result in the presence of a fraction of mutated protein molecules.
chapter_1	107	31	ass	produced	13824:13831	arg1	subunits	13815:13822	protein subunits	13807:13822	protein subunits produced in microbial or insect cell systems that retain antigenicity for immunization	13807:13909	Viral vaccines may also be subunit vaccines consisting of protein subunits produced in microbial or insect cell systems that retain antigenicity for immunization.
chapter_1	107	31	ass	produced	13824:13831	arg0	systems	13861:13867	microbial or insect cell systems	13836:13867	microbial or insect cell systems that retain antigenicity for immunization	13836:13909	Viral vaccines may also be subunit vaccines consisting of protein subunits produced in microbial or insect cell systems that retain antigenicity for immunization.
chapter_1	420	32	ass	determined	56475:56484	arg0	ability	56493:56499	its ability to elicit an immunogenic response	56489:56533	its ability to elicit an immunogenic response	56489:56533	Ultimately, the quality of a virus intended for use as a vaccine is determined by its ability to elicit an immunogenic response.
chapter_1	420	32	ass	determined	56475:56484	arg1	quality	56423:56429	the quality	56419:56429	the quality of a virus intended for use as a vaccine	56419:56470	Ultimately, the quality of a virus intended for use as a vaccine is determined by its ability to elicit an immunogenic response.
chapter_1	444	33	reg	dependent	59570:59578	arg0	mode	59587:59590	the mode	59583:59590	the mode of action of the protein	59583:59615	The impact of such variation on its clinical efficacy is dependent on the mode of action of the protein.
chapter_1	444	33	reg	dependent	59570:59578	arg1	impact	59517:59522	The impact	59513:59522	The impact of such variation on its clinical efficacy	59513:59565	The impact of such variation on its clinical efficacy is dependent on the mode of action of the protein.
chapter_1	431	34	ass	attached	57950:57957	arg1	glycans	57942:57948	The glycans	57938:57948	The glycans attached to a glycoprotein	57938:57975	The glycans attached to a glycoprotein are structurally heterogeneous.
chapter_1	431	34	ass	attached	57950:57957	arg0	glycoprotein	57964:57975	a glycoprotein	57962:57975	a glycoprotein	57962:57975	The glycans attached to a glycoprotein are structurally heterogeneous.
chapter_1	330	35	reg	has	44877:44879	arg1	fermentation	44900:44911	outshone microbial fermentation	44881:44911	outshone microbial fermentation	44881:44911	However, cell culture engineering, with its great contribution to the bioeconomy, has outshone microbial fermentation in process innovation.
chapter_1	330	35	reg	has	44877:44879	arg0	engineering	44817:44827	cell culture engineering	44804:44827	cell culture engineering	44804:44827	However, cell culture engineering, with its great contribution to the bioeconomy, has outshone microbial fermentation in process innovation.
chapter_1	161	36	reg	suppresses	21346:21355	arg1	effect	21374:21379	its inflammatory effect	21357:21379	its inflammatory effect	21357:21379	The molecule binds to TNFα and suppresses its inflammatory effect.
chapter_1	161	36	reg	suppresses	21346:21355	arg0	molecule	21319:21326	The molecule	21315:21326	The molecule	21315:21326	The molecule binds to TNFα and suppresses its inflammatory effect.
chapter_1	158	37	reg	joined	21027:21032	arg1	fragment	21001:21008	fragment	21001:21008	fragment	21001:21008	In those fusion proteins, the functional domain (or fragment) of a protein is joined to the carrier domain through a linker segment (Figure 1 .2).
chapter_1	158	37	reg	joined	21027:21032	arg0	segment	21073:21079	a linker segment	21064:21079	a linker segment (Figure 1 .2)	21064:21093	In those fusion proteins, the functional domain (or fragment) of a protein is joined to the carrier domain through a linker segment (Figure 1 .2).
chapter_1	158	37	reg	joined	21027:21032	arg0	.2	21091:21092	Figure 1 .2	21082:21092	Figure 1 .2	21082:21092	In those fusion proteins, the functional domain (or fragment) of a protein is joined to the carrier domain through a linker segment (Figure 1 .2).
chapter_1	158	37	reg	joined	21027:21032	arg1	domain	20990:20995	the functional domain	20975:20995	the functional domain (or fragment) of a protein	20975:21022	In those fusion proteins, the functional domain (or fragment) of a protein is joined to the carrier domain through a linker segment (Figure 1 .2).
chapter_1	216	38	ass	required	29419:29426	arg1	technology	29408:29417	the manufacturing technology	29390:29417	the manufacturing technology required for virus production for gene therapy	29390:29464	However, the cell culture bioprocess profession still faces major challenges in the manufacturing technology required for virus production for gene therapy.
chapter_1	216	38	ass	required	29419:29426	arg0	production	29438:29447	virus production	29432:29447	virus production for gene therapy	29432:29464	However, the cell culture bioprocess profession still faces major challenges in the manufacturing technology required for virus production for gene therapy.
chapter_1	12	39	reg	maintaining	1552:1562	arg0	amount	1525:1530	the amount	1521:1530	the amount of work involved in maintaining cultured cells!	1521:1578	3 Imagine the amount of work involved in maintaining cultured cells!
chapter_1	12	39	reg	maintaining	1552:1562	arg1	cells	1573:1577	cultured cells!	1564:1578	cultured cells!	1564:1578	3 Imagine the amount of work involved in maintaining cultured cells!
chapter_1	412	40	ass	specified	55428:55436	arg1	one	55424:55426	the one	55420:55426	the one specified by the coding sequence	55420:55459	Structural variants of a protein (e.g., an amino acid in the sequence of a protein molecule which differs from the one specified by the coding sequence) are frequently seen in proteins produced by cell culture.
chapter_1	412	40	ass	specified	55428:55436	arg0	sequence	55452:55459	the coding sequence	55441:55459	the coding sequence	55441:55459	Structural variants of a protein (e.g., an amino acid in the sequence of a protein molecule which differs from the one specified by the coding sequence) are frequently seen in proteins produced by cell culture.
chapter_1	148	41	reg	facilitated	19475:19485	arg0	understanding	19579:19591	a better understanding	19570:19591	a better understanding of disease mechanisms	19570:19613	The success of antibodies as a class of therapeutics was facilitated by decades of vast investment in biomedical research by the federal government and a better understanding of disease mechanisms.
chapter_1	148	41	reg	facilitated	19475:19485	arg1	success	19422:19428	The success	19418:19428	The success of antibodies as a class of therapeutics	19418:19469	The success of antibodies as a class of therapeutics was facilitated by decades of vast investment in biomedical research by the federal government and a better understanding of disease mechanisms.
chapter_1	148	41	reg	facilitated	19475:19485	arg0	government	19555:19564	the federal government	19543:19564	the federal government	19543:19564	The success of antibodies as a class of therapeutics was facilitated by decades of vast investment in biomedical research by the federal government and a better understanding of disease mechanisms.
chapter_1	148	41	reg	facilitated	19475:19485	arg0	decades	19490:19496	decades	19490:19496	decades of vast investment in biomedical research	19490:19538	The success of antibodies as a class of therapeutics was facilitated by decades of vast investment in biomedical research by the federal government and a better understanding of disease mechanisms.
chapter_1	500	42	reg	changed	67052:67058	arg0	development	67036:67046	Such accelerated development	67019:67046	Such accelerated development	67019:67046	Such accelerated development has changed the way cell culture technologists, discovery chemists, pharmacists, and protein engineers work together.
chapter_1	500	42	reg	changed	67052:67058	arg1	pharmacists	67116:67126	pharmacists	67116:67126	pharmacists	67116:67126	Such accelerated development has changed the way cell culture technologists, discovery chemists, pharmacists, and protein engineers work together.
chapter_1	500	42	reg	changed	67052:67058	arg1	technologists	67081:67093	the way cell culture technologists	67060:67093	the way cell culture technologists	67060:67093	Such accelerated development has changed the way cell culture technologists, discovery chemists, pharmacists, and protein engineers work together.
chapter_1	500	42	reg	changed	67052:67058	arg1	chemists	67106:67113	discovery chemists	67096:67113	discovery chemists	67096:67113	Such accelerated development has changed the way cell culture technologists, discovery chemists, pharmacists, and protein engineers work together.
chapter_1	57	43	reg	have	7074:7077	arg0	They	7069:7072	They	7069:7072	They	7069:7072	They have the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells.
chapter_1	57	43	reg	have	7074:7077	arg1	ability	7083:7089	the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells	7079:7165	the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells	7079:7165	They have the ability to differentiate mainly into osteogenic, chondrogenic, and adipogenic cells.
chapter_1	282	44	reg	requires	38511:38518	arg1	proteins	38497:38504	Even some proteins	38487:38504	Even some proteins that requires glycosylation and other post-translational modifications	38487:38575	Even some proteins that requires glycosylation and other post-translational modifications are produced in other host cell systems that are capable of carrying out those functions.
chapter_1	282	44	reg	requires	38511:38518	arg0	modifications	38563:38575	other post-translational modifications	38538:38575	other post-translational modifications	38538:38575	Even some proteins that requires glycosylation and other post-translational modifications are produced in other host cell systems that are capable of carrying out those functions.
chapter_1	282	44	reg	requires	38511:38518	arg0	glycosylation	38520:38532	glycosylation	38520:38532	glycosylation	38520:38532	Even some proteins that requires glycosylation and other post-translational modifications are produced in other host cell systems that are capable of carrying out those functions.
chapter_1	23	45	ass	grown	2977:2981	arg0	tissues	2995:3001	normal tissues	2988:3001	normal tissues	2988:3001	Morphologically, they looked abnormal and were distinct from primary cells first grown from normal tissues.
chapter_1	23	45	ass	grown	2977:2981	arg1	cells	2965:2969	primary cells	2957:2969	primary cells first grown from normal tissues	2957:3001	Morphologically, they looked abnormal and were distinct from primary cells first grown from normal tissues.
chapter_1	366	46	reg	results	49886:49892	arg0	concentration	49872:49884	the high cell concentration	49858:49884	the high cell concentration	49858:49884	The operation is similar to a fed-batch culture, though the high cell concentration results in a high accumulation of metabolites, requiring the continuous removal of culture medium to reduce their levels.
chapter_1	366	46	reg	results	49886:49892	arg1	accumulation	49904:49915	a high accumulation	49897:49915	a high accumulation of metabolites	49897:49930	The operation is similar to a fed-batch culture, though the high cell concentration results in a high accumulation of metabolites, requiring the continuous removal of culture medium to reduce their levels.
chapter_1	44	47	reg	require	5417:5423	arg0	factors	5432:5438	growth factors	5425:5438	growth factors	5425:5438	It expanded the repertoire of biochemical reagents and greatly increased our ability to culture cells that require growth factors and cytokines.
chapter_1	44	47	reg	require	5417:5423	arg1	cells	5406:5410	culture cells	5398:5410	culture cells that require growth factors and cytokines	5398:5452	It expanded the repertoire of biochemical reagents and greatly increased our ability to culture cells that require growth factors and cytokines.
chapter_1	44	47	reg	require	5417:5423	arg0	cytokines	5444:5452	cytokines	5444:5452	cytokines	5444:5452	It expanded the repertoire of biochemical reagents and greatly increased our ability to culture cells that require growth factors and cytokines.
chapter_1	358	48	ass	separated	48815:48823	arg0	effluent	48834:48841	the effluent	48830:48841	the effluent	48830:48841	A continuous cell culture process is performed as a perfusion culture, in which a cell separator is used to recycle a concentrated cell stream separated from the effluent back into the bioreactor to increase the cell concentration.
